"","replication","l_seq","n_seq","motif","p.value","p.value.adj","criterion","nnoi","n.pos05","n.pos001","n.neg05","n.neg001","n.pos.adj05","n.pos.adj001","n.neg.adj05","n.neg.adj001"
"836",3,8,1000,"2.3_1",3.32224214388832e-07,1.40364730579282e-05,"cs",25,15,7,188,63,8,4,127,30
"837",3,8,1000,"4.2_2",0.000981844197983067,0.00934826306812047,"cs",25,2,1,201,69,1,0,134,35
"838",3,8,1000,"3.3_4",0,0,"cs",1,0,0,203,70,0,0,135,34
"839",3,8,1000,"4.4.1_2.0",1.6135981439902e-12,2.72698086334344e-10,"cs",1,1,0,202,70,0,0,135,34
"840",3,8,1000,"3.3.3_0.1",0,0,"cs",1,0,0,203,70,0,0,135,34
"841",3,12,1000,"2.3_1",0.000268024956141662,0.00680272573115818,"ig",25,6,3,157,40,5,0,74,10
"842",3,12,1000,"4.2_2",0.20407853563525,0.470843310885424,"ig",25,1,0,163,44,1,0,79,10
"843",3,12,1000,"3.3_4",2.98111131336043e-08,3.35871874638608e-06,"ig",1,0,0,163,43,0,0,79,9
"844",3,12,1000,"4.4.1_2.0",7.51261275411252e-11,2.53926311089003e-08,"ig",1,1,0,162,43,0,0,79,9
"845",3,12,1000,"3.3.3_0.1",0,0,"ig",1,0,0,163,43,0,0,79,9
"846",3,12,1000,"2.3_1",0.000268024956141662,0.00680272573115818,"kl",25,6,3,157,40,5,0,74,10
"847",3,12,1000,"4.2_2",0.20407853563525,0.470843310885424,"kl",25,1,0,163,44,1,0,79,10
"848",3,12,1000,"3.3_4",2.98111131336043e-08,3.35871874638608e-06,"kl",1,0,0,163,43,0,0,79,9
"849",3,12,1000,"4.4.1_2.0",7.51261275411252e-11,2.53926311089003e-08,"kl",1,1,0,162,43,0,0,79,9
"850",3,12,1000,"3.3.3_0.1",0,0,"kl",1,0,0,163,43,0,0,79,9
"851",3,12,1000,"2.3_1",0.000268024956141662,0.00680272573115818,"cs",25,6,3,157,40,5,0,74,10
